"","project","action","seine_id","date","work_area","survey","site_id","hakai_id","semsp_id","jsp_survey_id","species","package_id","fish_time_out","fish_time_dewar","fork_length_field","height_field","weight_field","date_processed","cwt","adipose","weight","standard_length","fork_length","photo_number","comments_protocol","comments_fish_health_lab","dissector","dissection_protocol","analysis_planned","dissection_status","lice_collection_protocol","lice_id_protocol","analyzing_lab","quality_level","comments","quality_log"
"2609","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","2016-05-13-D25-SO-14","2016-05-13-D25-SO-14","DE255","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2610","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","2016-05-13-D25-SO-15","2016-05-13-D25-SO-15","DE255","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2611","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","2016-05-13-D25-SO-16","2016-05-13-D25-SO-16","DE255","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2612","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","2016-05-13-D25-SO-17","2016-05-13-D25-SO-17","DE255","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2613","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","U2744","2016-05-13-D25-SO-18","DE255","SO",NA,NA,NA,NA,NA,NA,2016-11-22,"NONE","PRESENT",5.6,84,89,NA,NA,NA,"JG","FULL WORK-UP 1","SEMSP","DISSECTED",NA,"LAB_MOTILES","HAKAI","Technician",NA,NA
"2614","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","U2746","2016-05-13-D25-SO-19","DE255","SO",NA,NA,NA,NA,NA,NA,2016-11-22,"NONE","PRESENT",6.4,89,NA,NA,NA,NA,"JG","FULL WORK-UP 1","SEMSP","DISSECTED",NA,"LAB_MOTILES","HAKAI","Technician",NA,NA
"2615","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","U2742","2016-05-13-D25-SO-20","DE255","SO",NA,NA,NA,NA,NA,NA,2016-11-22,"NONE","PRESENT",8.1,94,100,NA,NA,NA,"JG","FULL WORK-UP 1","SEMSP","DISSECTED",NA,"LAB_MOTILES","HAKAI","Technician",NA,NA
"2616","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","U2623","2016-05-13-D25-SO-21","DE255","SO",NA,NA,NA,NA,NA,NA,2016-11-22,"NONE","PRESENT",7,89,NA,NA,NA,NA,"MF","FULL WORK-UP 1","SEMSP","DISSECTED",NA,"LAB_MOTILES","HAKAI","Technician",NA,NA
"2617","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","U2622","2016-05-13-D25-SO-22","DE255","SO",NA,NA,NA,NA,NA,NA,2016-11-22,"NONE","PRESENT",6.6,86,NA,NA,"1 otolith broke",NA,"MF","FULL WORK-UP 1","SEMSP","DISSECTED",NA,"LAB_MOTILES","HAKAI","Technician",NA,NA
"2618","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","2016-05-13-D25-HE-9","2016-05-13-D25-HE-9","DE255","HE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2619","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","U2748","2016-05-13-D25-SO-23","DE255","SO",NA,NA,NA,NA,NA,NA,2016-11-22,"NONE","PRESENT",6.3,89,NA,NA,"Lost one otolith",NA,"JG","FULL WORK-UP 1","SEMSP","DISSECTED",NA,"LAB_MOTILES","HAKAI","Technician",NA,NA
"2620","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","2016-05-13-D25-SO-24","2016-05-13-D25-SO-24","DE255","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2621","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","2016-05-13-D25-SO-25","2016-05-13-D25-SO-25","DE255","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2622","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","2016-05-13-D25-SO-26","2016-05-13-D25-SO-26","DE255","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2623","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","U2747","2016-05-13-D25-SO-27","DE255","SO",NA,NA,NA,NA,NA,NA,2016-11-22,"NONE","PRESENT",4.5,79,NA,NA,NA,"Tiny fish!","JG","FULL WORK-UP 1","SEMSP","DISSECTED",NA,"LAB_MOTILES","HAKAI","Technician",NA,NA
"2624","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","U2745","2016-05-13-D25-SO-28","DE255","SO",NA,NA,NA,NA,NA,NA,2016-11-22,"NONE","PRESENT",5.9,86,NA,NA,NA,NA,"JG","FULL WORK-UP 1","SEMSP","DISSECTED",NA,"LAB_MOTILES","HAKAI","Technician",NA,NA
"2625","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","U2624","2016-05-13-D25-SO-29","DE255","SO",NA,NA,NA,NA,NA,NA,2016-11-22,"NONE","PRESENT",7,92,NA,NA,NA,NA,"MF","FULL WORK-UP 1","SEMSP","DISSECTED",NA,"LAB_MOTILES","HAKAI","Technician",NA,NA
"2626","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","U2743","2016-05-13-D25-SO-30","DE255","SO",NA,NA,NA,NA,NA,NA,2016-11-22,"NONE","PRESENT",5.7,85,90,NA,NA,NA,"JG","FULL WORK-UP 1","SEMSP","DISSECTED",NA,"LAB_MOTILES","HAKAI","Technician",NA,NA
"2627","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","2016-05-13-D25-SO-31","2016-05-13-D25-SO-31","DE255","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2628","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","2016-05-13-D04-SO-1","2016-05-13-D04-SO-1","DE258","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2629","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","2016-05-13-D04-SO-2","2016-05-13-D04-SO-2","DE258","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2630","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","2016-05-13-D04-SO-3","2016-05-13-D04-SO-3","DE258","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2631","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","2016-05-13-D04-SO-4","2016-05-13-D04-SO-4","DE258","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2632","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","2016-05-13-D04-SO-5","2016-05-13-D04-SO-5","DE258","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2633","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","2016-05-13-D04-SO-6","2016-05-13-D04-SO-6","DE258","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2634","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","2016-05-13-D04-SO-7","2016-05-13-D04-SO-7","DE258","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2635","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","2016-05-13-D04-SO-8","2016-05-13-D04-SO-8","DE258","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2636","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","2016-05-13-D04-SO-9","2016-05-13-D04-SO-9","DE258","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2637","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","2016-05-13-D04-SO-10","2016-05-13-D04-SO-10","DE258","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2638","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","2016-05-13-D04-SO-11","2016-05-13-D04-SO-11","DE258","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2639","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","2016-05-13-D04-SO-12","2016-05-13-D04-SO-12","DE258","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2640","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","2016-05-13-D04-SO-13","2016-05-13-D04-SO-13","DE258","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2641","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","2016-05-13-D04-SO-14","2016-05-13-D04-SO-14","DE258","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2642","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","2016-05-13-D04-SO-15","2016-05-13-D04-SO-15","DE258","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2643","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","U2772","2016-05-13-D04-SO-16","DE258","SO",NA,NA,NA,NA,NA,NA,2016-11-25,"NONE","PRESENT",7.4,89,NA,NA,NA,NA,"JG","FULL WORK-UP 1","SEMSP","DISSECTED",NA,"LAB_MOTILES","HAKAI","Technician",NA,NA
"2644","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","U2774","2016-05-13-D04-SO-17","DE258","SO",NA,NA,NA,NA,NA,NA,2016-11-25,"NONE","PRESENT",7.3,86,NA,NA,NA,NA,"JG","FULL WORK-UP 1","SEMSP","DISSECTED",NA,"LAB_MOTILES","HAKAI","Technician",NA,NA
"2645","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","2016-05-13-D04-SO-18","2016-05-13-D04-SO-18","DE258","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2646","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","U2390","2016-05-13-D04-SO-19","DE258","SO",NA,NA,NA,NA,NA,NA,2016-11-25,"NONE","PRESENT",11.3,108,NA,NA,NA,NA,"BMM","FULL WORK-UP 1","SEMSP","DISSECTED",NA,"LAB_MOTILES","HAKAI","Technician",NA,NA
"2647","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","U2391","2016-05-13-D04-SO-20","DE258","SO",NA,NA,NA,NA,NA,NA,2016-11-25,"NONE","PRESENT",13.7,109,NA,NA,NA,NA,"BMM","FULL WORK-UP 1","SEMSP","DISSECTED",NA,"LAB_MOTILES","HAKAI","Technician",NA,NA
"2648","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","U2773","2016-05-13-D04-SO-21","DE258","SO",NA,NA,NA,NA,NA,NA,2016-11-25,"NONE","PRESENT",19.8,128,134,NA,"Liver fell on chamois","Huge fish!","JG","FULL WORK-UP 1","SEMSP","DISSECTED",NA,"LAB_MOTILES","HAKAI","Technician",NA,NA
"2649","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","U2389","2016-05-13-D04-SO-22","DE258","SO",NA,NA,NA,NA,NA,NA,2016-11-25,"NONE","PRESENT",7.3,89,NA,NA,NA,NA,"BMM","FULL WORK-UP 1","SEMSP","DISSECTED",NA,"LAB_MOTILES","HAKAI","Technician",NA,NA
"2650","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","U2770","2016-05-13-D04-SO-23","DE258","SO",NA,NA,NA,NA,NA,NA,2016-11-25,"NONE","PRESENT",9.4,97,103,NA,"Qc by bj. head kidney came away with stomach & fell on chamois",NA,"JG","FULL WORK-UP 1","SEMSP","DISSECTED",NA,"LAB_MOTILES","HAKAI","Technician",NA,NA
"2651","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","U2775","2016-05-13-D04-SO-24","DE258","SO",NA,NA,NA,NA,NA,NA,2016-11-25,"NONE","PRESENT",6.9,85,NA,NA,"Only one otolith found",NA,"JG","FULL WORK-UP 1","SEMSP","DISSECTED",NA,"LAB_MOTILES","HAKAI","Technician",NA,NA
"2652","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","U2771","2016-05-13-D04-SO-25","DE258","SO",NA,NA,NA,NA,NA,NA,2016-11-25,"NONE","PRESENT",10.7,103,109,NA,NA,NA,"JG","FULL WORK-UP 1","SEMSP","DISSECTED",NA,"LAB_MOTILES","HAKAI","Technician",NA,NA
"2653","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","U2769","2016-05-13-D04-SO-26","DE258","SO",NA,NA,NA,NA,NA,NA,2016-11-25,"NONE","PRESENT",14.5,114,NA,NA,"Only one otolith found",NA,"JG","FULL WORK-UP 1","SEMSP","DISSECTED",NA,"LAB_MOTILES","HAKAI","Technician",NA,NA
"2654","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","2016-05-13-D04-SO-27","2016-05-13-D04-SO-27","DE258","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2655","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","2016-05-13-D04-SO-28","2016-05-13-D04-SO-28","DE258","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2656","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","2016-05-13-D04-SO-29","2016-05-13-D04-SO-29","DE258","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2657","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","2016-05-13-D04-SO-30","2016-05-13-D04-SO-30","DE258","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2658","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","2016-05-13-D25-PI-1","2016-05-13-D25-PI-1","DE255","PI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2659","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","2016-05-13-D25-PI-2","2016-05-13-D25-PI-2","DE255","PI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2660","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","2016-05-13-D25-PI-3","2016-05-13-D25-PI-3","DE255","PI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2661","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","2016-05-13-D25-PI-4","2016-05-13-D25-PI-4","DE255","PI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2662","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","2016-05-13-D25-PI-5","2016-05-13-D25-PI-5","DE255","PI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2663","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","2016-05-13-D25-PI-6","2016-05-13-D25-PI-6","DE255","PI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2664","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","2016-05-13-D25-PI-7","2016-05-13-D25-PI-7","DE255","PI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2665","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","2016-05-13-D25-PI-8","2016-05-13-D25-PI-8","DE255","PI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2666","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","2016-05-13-D25-PI-9","2016-05-13-D25-PI-9","DE255","PI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2667","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","2016-05-13-D25-PI-10","2016-05-13-D25-PI-10","DE255","PI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2668","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","2016-05-13-D04-PI-1","2016-05-13-D04-PI-1","DE258","PI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2669","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","2016-05-13-D04-PI-2","2016-05-13-D04-PI-2","DE258","PI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2670","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","2016-05-13-D04-PI-3","2016-05-13-D04-PI-3","DE258","PI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2671","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","2016-05-13-D25-CU-1","2016-05-13-D25-CU-1","DE255","CU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2672","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","2016-05-13-D25-CU-2","2016-05-13-D25-CU-2","DE255","CU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2673","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","2016-05-13-D25-CU-3","2016-05-13-D25-CU-3","DE255","CU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2674","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","2016-05-13-D25-CU-4","2016-05-13-D25-CU-4","DE255","CU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2675","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","2016-05-13-D25-CU-5","2016-05-13-D25-CU-5","DE255","CU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2676","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","2016-05-13-D25-CU-6","2016-05-13-D25-CU-6","DE255","CU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2677","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","2016-05-13-D25-CU-7","2016-05-13-D25-CU-7","DE255","CU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2678","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","2016-05-13-D25-CU-8","2016-05-13-D25-CU-8","DE255","CU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2679","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","2016-05-13-D25-CU-9","2016-05-13-D25-CU-9","DE255","CU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2680","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","2016-05-13-D25-CU-10","2016-05-13-D25-CU-10","DE255","CU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2681","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","2016-05-13-D04-CU-1","2016-05-13-D04-CU-1","DE258","CU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2682","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","2016-05-13-D04-CO-1","2016-05-13-D04-CO-1","DE258","CO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2683","SEMSP",NA,"DE258N1",2016-05-13,"QUADRA","DI_W","D04","2016-05-13-D04-CO-2","2016-05-13-D04-CO-2","DE258","CO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2684","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","2016-05-13-D25-HE-1","2016-05-13-D25-HE-1","DE255","HE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2685","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","2016-05-13-D25-HE-2","2016-05-13-D25-HE-2","DE255","HE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2686","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","2016-05-13-D25-HE-3","2016-05-13-D25-HE-3","DE255","HE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"2687","SEMSP",NA,"DE255N2",2016-05-13,"QUADRA","DI_E","D25","2016-05-13-D25-HE-4","2016-05-13-D25-HE-4","DE255","HE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
